,기업,연도,자산총계,부채총계,자본총계,매출액,영업이익,당기순이익
1860,핸즈코퍼레이션,2021,"894,964,069,149","632,933,749,646","262,030,319,503","562,213,390,676","-50,128,648,018","-63,950,010,068"
1861,핸즈코퍼레이션,2020,"844,136,126,604","529,391,928,007","314,744,198,597","572,674,233,326","-5,203,498,800","-8,183,681,617"
1862,핸즈코퍼레이션,2019,"851,081,160,313","526,810,418,216","324,270,742,097","617,668,703,909","18,687,638,800","7,064,346,157"
1863,현대건설,2021,"19,637,264,000,000","10,207,973,000,000","9,429,291,000,000","18,065,534,000,000","753,504,000,000","554,377,000,000"
1864,현대건설,2020,"17,939,274,000,000","9,172,896,000,000","8,766,378,000,000","16,970,859,000,000","548,972,000,000","227,697,000,000"
1865,현대건설,2019,"18,226,972,000,000","9,511,990,000,000","8,714,982,000,000","17,278,792,000,000","859,667,000,000","573,331,000,000"
1866,현대글로비스,2021,"12,170,928,242,765","6,358,516,107,411","5,812,412,135,354","21,779,581,931,003","1,126,245,705,403","783,175,862,240"
1867,현대글로비스,2020,"10,898,704,436,618","5,832,335,783,458","5,066,368,653,160","16,519,884,633,100","662,150,585,636","606,142,677,103"
1868,현대글로비스,2019,"10,129,735,810,035","5,459,455,695,590","4,670,280,114,445","18,270,050,465,618","876,537,578,535","502,322,713,669"
1869,현대로템,2021,"4,107,182,672,000","2,838,937,571,000","1,268,245,101,000","2,872,511,952,000","80,217,965,000","51,411,601,000"
1870,현대로템,2020,"4,197,373,871,000","2,851,222,410,000","1,346,151,461,000","2,785,326,054,000","82,061,321,000","22,409,492,000"
1871,현대로템,2019,"4,084,281,234,000","3,201,401,072,000","882,880,161,000","2,459,346,162,000","-279,932,221,000","-355,687,197,000"
1872,현대리바트,2019,,,,,,
1873,현대모비스,2021,"51,482,537,000,000","16,125,063,000,000","35,357,474,000,000","41,702,184,000,000","2,040,112,000,000","2,362,474,000,000"
1874,현대모비스,2020,"48,497,676,000,000","15,169,553,000,000","33,328,123,000,000","36,626,504,000,000","1,830,292,000,000","1,526,850,000,000"
1875,현대모비스,2019,"46,606,064,000,000","14,196,442,000,000","32,409,622,000,000","38,048,768,000,000","2,359,257,000,000","2,294,311,000,000"
1876,현대미포조선,2021,"3,878,320,283,000","1,674,021,487,000","2,204,298,796,000","2,887,212,251,000","-217,325,424,000","-160,108,518,000"
1877,현대미포조선,2020,"3,599,025,550,000","1,231,546,541,000","2,367,479,009,000","2,792,011,090,000","36,689,901,000","-12,262,320,000"
1878,현대미포조선,2019,"3,380,628,394,000","1,026,666,920,000","2,353,961,474,000","2,994,100,904,000","92,620,495,000","61,178,074,000"
1879,현대백화점,2021,"8,969,196,456,000","3,743,568,385,000",,"3,572,433,182,000","264,365,188,000","233,388,925,000"
1880,현대백화점,2020,"8,707,032,548,000","3,674,740,993,000",,"2,273,151,865,000","135,863,991,000","105,056,700,000"
1881,현대백화점,2019,"7,623,094,297,000","2,643,807,874,000",,"2,198,949,660,000","292,244,731,000","243,010,565,000"
1882,현대비앤지스틸,2021,"768,751,882,611","271,019,166,550","497,732,716,061","855,704,014,920","89,655,269,568","69,792,443,898"
1883,현대비앤지스틸,2020,"648,496,422,842","220,007,943,420","428,488,479,422","680,242,922,739","33,401,582,935","23,598,537,552"
1884,현대비앤지스틸,2019,"608,637,133,792","205,663,765,259","402,973,368,533","733,254,620,862","36,519,475,120","21,775,481,082"
1885,현대약품,2021,"163,857,416,757","77,257,091,879","86,600,324,878","139,802,753,089","-1,571,885,028","-3,173,176,169"
1886,현대약품,2020,"157,501,805,798","67,361,025,571","90,140,780,227","132,965,511,612","3,052,874,480","2,187,063,541"
1887,현대약품,2019,"146,414,918,033","62,990,580,318","83,424,337,715","134,649,736,198","2,042,902,004","1,212,848,477"
1888,현대엘리베이터,2021,"2,987,393,730,479","1,851,191,573,825","1,136,202,156,654","1,973,426,415,772","129,001,779,541","112,347,037,299"
1889,현대엘리베이터,2020,"2,626,221,534,995","1,600,843,056,138","1,025,378,478,857","1,821,184,670,810","150,017,406,805","97,931,138,698"
1890,현대엘리베이터,2019,"2,547,731,188,376","1,599,552,353,773","948,178,834,603","1,872,538,463,037","136,203,383,746","43,590,611,382"
1891,현대위아,2021,"7,749,507,000,000","4,054,243,000,000","3,695,264,000,000","7,527,739,000,000","102,725,000,000","56,071,000,000"
1892,현대위아,2020,"7,719,906,000,000","4,194,046,000,000","3,525,860,000,000","6,592,242,000,000","71,957,000,000","53,672,000,000"
1893,현대위아,2019,"6,774,339,000,000","3,682,530,000,000","3,091,809,000,000","7,314,626,000,000","101,934,000,000","55,207,000,000"
1894,현대자동차,2021,"233,946,415,000,000","151,330,626,000,000","82,615,789,000,000","117,610,626,000,000","6,678,949,000,000",
1895,현대자동차,2020,"209,344,212,000,000","133,003,242,000,000","76,340,970,000,000","103,997,601,000,000","2,394,671,000,000",
1896,현대자동차,2019,"194,512,220,000,000","118,146,466,000,000","76,365,754,000,000","105,746,422,000,000","3,605,505,000,000",
1897,현대제철,2021,"37,042,298,365,641","18,781,894,205,821","18,260,404,159,820","22,849,920,977,857","2,447,503,013,134","1,505,154,568,208"
1898,현대제철,2020,"34,845,040,108,141","18,152,008,766,582","16,693,031,341,559","18,023,398,349,630","73,032,437,891","-440,119,749,803"
1899,현대제철,2019,"34,366,332,508,379","17,132,592,383,734","17,233,740,124,645","20,512,590,431,956","331,297,506,282","25,613,298,147"
1900,현대지에프홀딩스,2021,"3,109,986,792,000","899,515,814,000","2,210,470,978,000","3,486,080,421,000","58,615,990,000","41,339,272,000"
1901,현대지에프홀딩스,2020,"3,068,465,672,000","878,287,782,000","2,190,177,890,000","3,238,489,082,000","78,571,680,000","81,562,551,000"
1902,현대지에프홀딩스,2019,"2,966,575,687,000","850,199,506,000","2,116,376,181,000","3,124,339,158,000","89,886,611,000","63,939,929,000"
1903,현대차증권,2019,,,,,,
1904,현대코퍼레이션,2019,,,,,,
1905,현대코퍼레이션홀딩스,2021,"250,984,790,560","48,800,192,249","202,184,598,311","130,441,768,412","8,146,424,903","11,955,288,419"
1906,현대코퍼레이션홀딩스,2020,"216,918,775,575","39,971,352,299","176,947,423,276","151,595,478,498","10,102,432,737","17,633,689,858"
1907,현대코퍼레이션홀딩스,2019,"241,419,346,296","61,945,263,683","179,474,082,613","183,922,452,917","9,283,405,926","9,708,951,655"
1908,현대퓨처넷,2021,"1,034,025,993,816","176,346,092,362","857,679,901,454","136,700,719,148","7,411,747,056","85,124,246,002"
1909,현대퓨처넷,2020,"1,007,137,170,204","212,627,277,565","794,509,892,639","39,579,150,693","-16,921,741,186","-40,563,104,200"
1910,현대퓨처넷,2019,"813,483,890,826","72,002,590,189","741,481,300,637","13,301,618,641","-2,610,619,632","37,797,734,880"
1911,현대해상,2019,,,,,,
1912,현대홈쇼핑,2021,"2,600,338,275,866","717,965,791,564","1,882,372,484,302","2,209,872,707,722","128,486,910,189","101,664,964,613"
1913,현대홈쇼핑,2020,"2,693,110,904,201","898,307,832,896","1,794,803,071,305","2,126,367,123,819","172,324,877,046","112,707,640,256"
1914,현대홈쇼핑,2019,"2,503,844,833,978","774,839,980,801","1,729,004,853,177","2,057,653,947,012","143,224,648,166","83,168,959,284"
1915,형지엘리트,2021,"130,445,154,012","70,234,922,857","60,210,231,155","135,281,634,693","-259,927,687","-771,546,500"
1916,형지엘리트,2020,"114,344,168,293","53,840,116,535","60,504,051,758","147,948,730,237","1,992,177,674","-1,122,459,950"
1917,형지엘리트,2019,"118,579,903,045","57,403,836,087","63,381,439,863","154,606,407,757","-3,952,490,252","-9,595,881,784"
1918,혜인,2021,"194,738,254,040","92,754,854,849","101,983,399,191","206,355,705,097","9,063,861,690","4,900,986,362"
1919,혜인,2020,"207,882,894,058","109,699,110,504","98,183,783,554","217,540,949,889","8,819,184,380","4,815,521,110"
1920,혜인,2019,"218,339,706,970","122,794,997,815","95,544,709,155","260,857,962,366","11,803,676,728","4,247,862,776"
1921,호전실업,2021,"302,687,738,324","182,611,847,823","120,075,890,501","344,867,583,539","20,619,478,511","11,783,094,520"
1922,호전실업,2020,"272,119,291,261","164,917,411,222","107,201,880,039","292,534,752,619","1,538,991,428","-17,540,451,484"
1923,호전실업,2019,"292,309,122,224","167,825,617,576","124,483,504,648","309,781,548,083","19,326,035,963","2,748,199,742"
1924,호텔신라,2021,"2,656,449,911,686","2,079,545,237,446","576,904,674,240","3,779,129,065,561","118,811,528,171",
1925,호텔신라,2020,"2,893,842,458,745","2,269,886,507,822","623,955,950,923","3,188,065,338,010","-185,280,168,134",
1926,호텔신라,2019,"3,527,280,624,051","2,607,739,512,729","919,541,111,322","5,717,306,417,234","295,859,974,844",
1927,화성산업,2019,,,,,,
1928,화승엔터프라이즈,2021,"1,330,258,310,544","779,838,500,509","550,419,810,035","1,138,575,157,941","7,099,075,268","-6,848,467,042"
1929,화승엔터프라이즈,2020,"1,154,956,254,214","617,494,951,325","537,461,302,889","1,115,756,451,023","62,460,806,344","41,458,632,241"
1930,화승엔터프라이즈,2019,"978,863,217,935","611,401,224,702","367,461,993,233","1,201,591,250,778","85,444,433,017","65,186,144,022"
1931,화승인더스트리,2021,"1,637,051,105,314","1,002,373,142,596","634,677,962,718","1,365,517,618,369","17,136,189,261","-4,203,131,618"
1932,화승인더스트리,2020,"1,433,482,293,572","806,233,973,205","627,248,320,367","1,298,773,635,120","82,391,917,205","49,917,298,008"
1933,화승인더스트리,2019,"1,270,683,673,581","817,269,739,411","453,413,934,170","1,425,876,463,309","113,566,671,728","80,878,438,237"
1934,화승코퍼레이션,2021,"1,155,191,959,695","957,762,437,911","197,429,521,784",,"10,194,064,916","-37,707,110,347"
1935,화승코퍼레이션,2020,"1,183,882,906,339","963,187,378,425","220,695,527,914",,"13,738,334,036","-40,760,464,421"
1936,화승코퍼레이션,2019,"1,211,566,446,637","949,302,981,703","262,263,464,934",,"64,967,712,304","23,531,096,155"
1937,화신,2019,,,,,,
1938,화인베스틸,2021,"183,238,935,517","103,741,068,850","79,497,866,667","124,076,835,252","5,534,587,867","2,374,205,660"
1939,화인베스틸,2020,"177,774,671,321","101,455,439,664","76,319,231,657","98,647,266,991","-12,993,802,991","-15,522,705,200"
1940,화인베스틸,2019,"210,800,584,639","118,656,322,836","92,144,261,803","134,798,537,606","-2,835,662,661","-7,494,971,168"
1941,화천기계,2021,"155,922,671,832","30,111,089,586","125,811,582,246","175,911,069,830","1,260,419,572","5,379,750,673"
1942,화천기계,2020,"146,537,092,789","26,338,052,178","120,199,040,611","136,810,035,446","-4,768,920,188","-4,554,983,058"
1943,화천기계,2019,"158,315,534,844","33,722,182,733","124,593,352,111","159,658,282,529","-9,289,330,805","-6,131,778,904"
1944,화천기공,2021,"425,436,857,316","117,087,775,886","308,349,081,430","203,972,289,491","3,322,539,254","9,313,607,545"
1945,화천기공,2020,"378,376,164,732","82,213,083,362","296,163,081,370","161,745,983,859","1,428,681,891","4,515,767,538"
1946,화천기공,2019,"374,944,125,540","78,284,214,798","296,659,910,742","206,476,470,990","6,871,972,032","7,454,029,037"
1947,환인제약,2021,"353,188,871,835","35,963,186,455","317,225,685,380","177,775,700,611","31,275,795,116","26,458,506,063"
1948,환인제약,2020,"329,559,588,261","32,957,380,566","296,602,207,695","171,705,404,974","28,418,311,692","23,191,297,653"
1949,환인제약,2019,"304,884,814,600","30,423,659,607","274,461,154,993","159,176,971,647","26,164,673,759","18,611,976,727"
1950,황금에스티,2021,"431,568,369,719","99,055,555,212","332,512,814,507","270,982,293,281","41,155,778,151","32,952,260,724"
1951,황금에스티,2020,"452,295,227,735","150,228,429,667","302,066,798,068","239,454,495,245","23,749,717,803","19,972,692,133"
1952,황금에스티,2019,"390,222,792,037","107,255,290,497","282,967,501,540","243,584,029,426","18,780,395,426","23,664,534,488"
1953,효성,2019,,,,,,
1954,효성 ITX,2021,"241,404,764,480","138,085,361,213","103,319,403,267","475,904,429,382","20,287,985,472","14,388,125,433"
1955,효성 ITX,2020,"161,698,569,724","112,273,681,131","49,424,888,593","484,119,583,520","16,812,254,864","12,749,411,272"
1956,효성 ITX,2019,"159,341,636,763","107,614,359,480","51,727,277,283","388,240,100,339","13,026,206,983","10,829,854,983"
1957,효성중공업,2021,"4,022,701,434,672","2,985,558,691,550","1,037,142,743,122","3,094,698,644,786","120,066,031,213","76,516,679,128"
1958,효성중공업,2020,"3,703,454,378,084","2,735,203,886,439","968,250,491,645","2,983,970,863,029","44,074,735,485","-19,258,017,305"
1959,효성중공업,2019,"4,000,830,147,806","3,010,332,682,377","990,497,465,429","3,781,445,371,058","130,252,420,646","16,022,962,032"
1960,효성첨단소재,2021,"2,908,681,837,826","2,187,093,121,980","721,588,715,846","3,597,777,100,369","437,309,926,236","330,023,237,559"
1961,효성첨단소재,2020,"2,376,593,774,635","1,995,482,965,355","381,110,809,280","2,394,622,898,921","34,208,423,167","6,810,288,508"
1962,효성첨단소재,2019,"2,531,098,756,779","2,125,698,242,339","405,400,514,440","3,053,616,298,735","158,326,476,760","-52,906,924,766"
1963,효성티앤씨,2021,"4,526,469,189,093","2,762,872,542,817","1,763,596,646,276","8,596,030,165,373","1,423,650,756,975","1,007,902,535,415"
1964,효성티앤씨,2020,"2,824,127,677,639","2,108,771,877,433","715,355,800,206","5,161,616,999,627","266,559,583,344","168,272,055,112"
1965,효성티앤씨,2019,"3,224,306,571,635","2,641,352,828,666","582,953,742,969","5,983,144,766,137","322,913,486,443","122,022,892,754"
1966,DL이앤씨,2021,"8,701,690,202,744","4,204,543,036,708","4,497,147,166,036","7,631,650,898,582","957,257,982,914","635,835,953,637"
1967,DL이앤씨,2020,-,-,-,-,-,-
1968,DL이앤씨,2019,-,-,-,-,-,-
1969,F&F,2021,"1,146,494,709,343","599,071,742,826","547,422,966,517","1,089,172,086,930","322,683,779,494","231,925,929,728"
1970,F&F,2020,-,-,-,-,-,-
1971,F&F,2019,-,-,-,-,-,-
1972,HD현대에너지솔루션,2021,"605,558,888,690","285,239,400,322","320,319,488,368","593,163,581,874","9,494,797,191","-6,655,574,104"
1973,HD현대에너지솔루션,2020,"458,242,117,629","129,498,228,264","328,743,889,365","394,396,712,556","8,780,655,344","6,223,748,043"
1974,HD현대에너지솔루션,2019,"481,150,927,535","163,296,786,652","317,854,140,883","446,103,343,108","22,059,851,087","23,547,402,252"
1975,HD현대중공업,2021,"15,078,671,491,000","9,484,646,542,000","5,594,024,949,000","8,311,275,924,000","-800,262,777,000","-814,227,962,000"
1976,HD현대중공업,2020,"13,799,657,849,000","8,438,873,228,000","5,360,784,621,000","8,312,009,823,000","32,509,061,000","-431,445,898,000"
1977,HD현대중공업,2019,"13,869,458,775,000","8,246,551,333,000","5,622,907,442,000","5,456,667,592,000","129,480,289,000","-88,945,128,000"
1978,LG에너지솔루션,2021,"23,764,137,000,000","15,021,764,000,000","8,742,373,000,000","17,851,906,000,000","768,470,000,000","929,868,000,000"
1979,LG에너지솔루션,2020,"19,941,795,000,000","12,376,390,000,000","7,565,405,000,000","1,461,068,000,000","-475,206,000,000","-451,771,000,000"
1980,LG에너지솔루션,2019,-,-,-,-,-,-
1981,SK바이오사이언스,2021,"2,110,122,672,078","508,810,723,584","1,601,311,948,494","929,000,929,909","474,219,856,324","355,139,276,839"
1982,SK바이오사이언스,2020,"562,231,771,504","298,441,527,223","263,790,244,281","225,610,784,857","37,710,447,240","32,889,711,957"
1983,SK바이오사이언스,2019,"403,980,109,663","171,245,935,235","232,734,174,428","183,937,702,390","22,796,519,459","14,677,404,770"
1984,SK아이이테크놀로지,2021,"3,184,524,107,000","968,322,606,000","2,216,201,501,000","603,767,421,000","89,175,689,000","95,350,272,000"
1985,SK아이이테크놀로지,2020,"1,991,629,071,000","783,378,486,000","1,208,250,585,000","469,309,226,000","125,218,840,000","88,162,352,000"
1986,SK아이이테크놀로지,2019,"780,246,101,000","386,080,982,000","394,165,119,000","263,037,075,000","80,556,055,000","63,684,160,000"
1987,두산퓨얼셀,2021,"698,854,940,551","180,666,683,063","518,188,257,488","381,412,347,810",,"8,695,162,181"
1988,두산퓨얼셀,2020,"790,187,905,982","277,643,740,117","512,544,165,865","461,838,982,032",,"14,190,288,190"
1989,두산퓨얼셀,2019,"495,760,902,227","328,990,349,546","166,770,552,681","221,171,085,092",,"11,870,980,021"
1990,드림텍,2019,,,,,,
1991,맵스리얼티1,2019,,,,,,
1992,명신산업,2019,,,,,,
1993,솔루스첨단소재,2021,"1,011,599,745,576","489,392,306,309","522,207,439,267","381,167,016,240","2,040,182,326","154,872,778"
